episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
120,1.0,3.199844243721177,0.6830598543897279,0.1859589071686817,30.0,1.4,19,0.0,False,True,0.7911799064483989,1,17.709159380834848,1109.975,prepare,0.0
120,2.0,3.1997327938476547,0.6831032114197833,0.18326595495146542,-8.3,1.6,7,0.001,False,True,0.7905513581379262,1,17.709159380834848,1110.037,in_progress,0.0
120,3.0,3.207188267922264,0.6850225865108497,0.6791879599665402,-8.3,1.6,7,0.001,False,True,0.8326853469257575,1,17.709159380834848,1110.117,in_progress,0.0
120,4.0,3.2286209210625008,0.683937447516132,0.3088209886183222,1.3,3.96,4,26.67083094383957,False,True,0.95368380168713,1,17.709159380834848,1110.174,in_progress,0.0
120,5.0,3.2632092788211504,0.6816855478897876,-0.3111742062897507,1.3,3.96,4,26.610691943144683,False,True,1.148977480152854,1,17.709159380834848,1110.247,in_progress,0.0
120,6.0,3.3189288005262756,0.6780335727073501,-1.1782741695562071,-6.6,2.27,10,0.001,False,True,1.4635822717230014,2,17.709159380834848,1110.313,in_progress,0.0
120,7.0,3.3795406283464797,0.6714174192083494,-2.433460582497108,1.3,3.96,4,26.309442636886587,False,True,1.805873581232782,2,17.709159380834848,1110.379,in_progress,0.0
120,8.0,3.4728448124836637,0.6612155383529275,-3.7990783971875017,1.3,3.96,4,25.982568210392238,False,True,2.33272859831691,3,17.709159380834848,1110.444,in_progress,0.0
120,9.0,3.563420534293129,0.653466048032949,-4.204402728025373,1.3,3.96,4,25.727731282964058,False,True,2.844156025768272,3,17.709159380834848,1110.516,in_progress,0.0
120,10.0,3.6844923136537298,0.6434323514791657,-4.466284185216615,-4.9,2.9,6,0.001,False,True,3.5278060752591336,4,17.709159380834848,1110.583,in_progress,0.0
120,11.0,3.809512046144527,0.630874188267362,-5.120555551559852,0.6,4.0,9,25.00133971028908,False,True,4.233748066516325,5,17.709159380834848,1110.649,in_progress,0.0
120,12.0,3.950401237092139,0.6133179800561464,-6.092886288511794,1.3,3.96,4,24.33326722622136,False,True,5.029285971030492,6,17.709159380834848,1110.712,in_progress,0.0
120,13.0,4.111912126919459,0.594134654019227,-6.492233804234832,5.0,2.2,17,0.001,False,True,5.941264219776361,7,17.709159380834848,1110.775,in_progress,0.0
120,14.0,4.279999913375828,0.5823931590444887,-5.083739395274899,1.8,2.8,18,0.001,False,True,6.890394692983098,8,17.709159380834848,1110.848,in_progress,0.0
120,15.0,4.431697232504748,0.5748110377354015,-3.9028871070370923,-10.5,3.23,16,0.001,False,True,7.746985415889247,9,17.709159380834848,1110.913,in_progress,0.0
120,16.0,4.604633713686234,0.5620478570305998,-4.140468634510268,5.0,2.2,17,0.001,False,True,8.723488444158997,10,17.709159380834848,1110.979,in_progress,0.0
120,17.0,4.78545504007973,0.5457061981917462,-4.783031901161553,1.8,2.8,18,17.382896641971154,False,True,9.744502143084523,12,17.709159380834848,1111.047,in_progress,0.0
120,18.0,4.952622775158433,0.5253930624917682,-6.135091506378074,1.8,2.8,18,16.63256420025788,False,True,10.688416207822739,13,17.709159380834848,1111.11,in_progress,0.0
120,19.0,5.142733888030119,0.493581885029862,-8.320677279691791,20.9,1.44,5,0.001,False,True,11.761904106648501,14,17.709159380834848,1111.188,in_progress,0.0
120,20.0,5.302580245391108,0.4716426710785383,-8.212323876733585,21.3,2.1,2,15.916297673857544,False,True,12.664540468878204,15,17.709159380834848,1111.209,in_progress,0.0
120,21.0,5.475631153180235,0.46105014043801934,-5.413800479013526,11.5,2.29,11,18.62302241475241,False,True,13.640240498177384,16,17.709159380834848,1111.3,in_progress,0.0
120,22.0,5.625666025029562,0.4611805856949257,-2.5604617489703845,21.3,2.1,2,18.800117114565744,False,True,14.489711407264211,17,17.709159380834848,1111.379,in_progress,0.0
120,23.0,5.767607300536944,0.4695917797801497,0.4061563420725655,0.6,4.0,9,7.113552160345502,False,True,15.296417770536546,18,17.709159380834848,1111.444,in_progress,0.0
120,24.0,5.939549043477677,0.49198351055512834,4.753401984404012,11.5,2.29,11,18.79308565156755,False,True,16.27079080303399,19,17.709159380834848,1111.515,in_progress,0.0
120,25.0,6.087780670024897,0.5251638668412925,9.659891889193332,10.9,2.1,15,20.73861795745793,False,True,17.076053304439892,20,17.709159380834848,1111.582,in_progress,0.0
120,26.0,6.239238170056346,0.5683389168410728,13.659771092753015,10.9,2.1,15,22.14976416634658,False,True,17.898759981332766,21,17.709159380834848,1111.65,in_progress,0.0
120,27.0,6.382297284261549,0.6193907920731186,16.951819279393362,20.9,1.44,5,0.001,False,True,18.703064710424943,22,17.709159380834848,1111.714,in_progress,0.0
120,28.0,6.5149091737911835,0.6807848337378477,21.004166322840856,20.9,1.44,5,0.001,False,True,19.451677887143784,23,17.709159380834848,1111.779,in_progress,0.0
120,29.0,6.621101451032761,0.7413985410285172,24.930506243279705,20.9,1.44,5,0.001,False,True,20.125813745057126,24,17.709159380834848,1111.84,in_progress,0.0
120,30.0,6.717340087033069,0.8073007013576905,28.997000072937013,20.9,1.44,5,0.001,False,True,20.76694324065991,25,17.709159380834848,1111.917,in_progress,0.0
120,31.0,6.808319834164748,0.8858819973610957,34.2924404788471,20.9,1.44,5,0.001,False,True,21.44245654810233,25,17.709159380834848,1111.976,in_progress,0.0
120,32.0,6.878072906238943,0.9605097407052048,39.12554276930197,10.9,2.1,15,30.617284604715802,False,True,22.03393055981193,26,17.709159380834848,1112.042,in_progress,0.0
120,33.0,6.949389961038533,1.049978895572823,44.307506880494685,10.9,2.1,15,30.83936614486396,False,True,22.67076565749486,27,17.709159380834848,1112.114,in_progress,0.0
120,34.0,7.01442910599071,1.1530271966947103,50.14401327291744,21.3,2.1,2,32.788351202770315,False,True,23.426226238134305,28,17.709159380834848,1112.183,in_progress,0.0
120,35.0,7.072583599674451,1.267773739048712,56.12432985362776,10.9,2.1,15,34.58149322860264,False,True,24.20901757424952,29,17.709159380834848,1112.249,in_progress,0.0
120,36.0,7.119769901006232,1.38449504008267,61.45423392562016,10.9,2.1,15,31.40734124865943,False,True,24.975608827948133,30,17.709159380834848,1112.317,in_progress,0.0
120,37.0,7.158538807714657,1.509411023695886,66.65757752716476,10.9,2.1,15,29.858712021834066,False,True,25.775897886090483,30,17.709159380834848,1112.369,in_progress,0.0
120,38.0,7.188661456176316,1.6450834452754073,71.94345634250125,20.9,1.44,5,27.834780688068648,False,True,26.667913631909222,31,17.709159380834848,1112.433,in_progress,0.0
120,39.0,7.203985216180016,1.769838121486411,77.12253100267868,30.0,1.4,19,35.3721178016234,False,True,27.46338411799547,32,17.709159380834848,1112.513,in_progress,0.0
120,40.0,7.207129359159826,1.8990251536167029,82.84706345965371,30.0,1.4,19,0.001,False,True,28.212602621896266,33,17.709159380834848,1112.581,in_progress,0.0
120,41.0,7.2003655568011675,2.00222862060645,87.14817293901564,21.3,2.1,2,38.19162689853819,False,True,28.813728939098343,34,17.709159380834848,1112.65,in_progress,0.0
120,42.0,7.180682514732182,2.1141920420223594,92.49619662711079,-6.6,2.27,10,37.35535691552353,False,True,29.447590642340977,35,17.709159380834848,1112.714,in_progress,0.0
120,43.0,7.145500655516862,2.2338557039850464,98.65559916705911,10.9,2.1,15,0.001,False,True,30.154570929445107,36,17.709159380834848,1112.778,in_progress,0.0
120,44.0,7.095171563156786,2.357804221138423,105.04747878795501,30.0,1.4,19,0.001,False,True,30.88564476882936,36,17.709159380834848,1112.844,in_progress,0.0
120,45.0,7.040876609654851,2.458568788795445,111.11022100008019,5.0,2.2,17,37.13083539747197,False,True,31.488508001358845,37,17.709159380834848,1112.914,in_progress,0.0
120,46.0,6.962603953657232,2.5769267317856035,117.23030671050475,20.9,1.44,5,0.001,False,True,32.21687191533926,38,17.709159380834848,1112.984,in_progress,0.0
120,47.0,6.892420407278529,2.6614971772910403,122.35596618877625,30.0,1.4,19,0.001,False,True,32.822491926437976,39,17.709159380834848,1113.048,in_progress,0.0
120,48.0,6.812178302301587,2.741736505592162,127.6669479323357,21.3,2.1,2,0.001,False,True,33.35399369120823,39,17.709159380834848,1113.111,in_progress,0.0
120,49.0,6.720697977545076,2.8148330111460087,133.44563235568228,21.3,2.1,2,28.990080348307792,False,True,33.893893204394594,40,17.709159380834848,1113.172,in_progress,0.0
120,50.0,6.610048589304832,2.8824078732063274,140.36710084624775,20.9,1.44,5,0.001,False,True,34.59823377242239,41,17.709159380834848,1113.247,in_progress,0.0
120,51.0,6.5075807179627665,2.9305252801634234,146.7221592542509,10.9,2.1,15,24.324803127275437,False,True,35.07397847702887,41,17.709159380834848,1113.308,in_progress,0.0
120,52.0,6.3936078129079625,2.9733415958140297,152.29552765277148,10.9,2.1,15,0.001,False,True,35.59173600507551,42,17.709159380834848,1113.381,in_progress,0.0
120,53.0,6.2730267537304245,3.0052539660960598,158.00138663075626,5.9,2.73,14,28.12182907468452,False,True,36.28339560460183,43,17.709159380834848,1113.442,in_progress,0.0
120,54.0,6.149402479568634,3.0261196660159277,163.79061473198794,1.8,2.8,18,26.053346428909933,False,True,36.92155629290797,44,17.709159380834848,1113.514,in_progress,0.0
120,55.0,5.998502626502194,3.0369412641745255,170.3900529964436,-5.6,2.1,0,27.341153075683007,False,True,37.72961372302368,45,17.709159380834848,1113.585,in_progress,0.0
120,56.0,5.8536819363818235,3.038302857870692,175.1903794316348,-5.6,2.1,0,29.36815797593127,False,True,38.546617760402114,45,17.709159380834848,1113.644,in_progress,0.0
120,57.0,5.713346236929297,3.032316673530503,178.87939097210207,-9.4,2.54,13,26.538304884073398,False,True,39.3405489108664,46,17.709159380834848,1113.709,in_progress,0.0
120,58.0,5.548616589784193,3.0226721633811056,-178.6720707730854,-30.0,1.4,20,0.001,False,True,40.27722995368192,48,17.709159380834848,1113.782,in_progress,0.0
120,59.0,5.415399744746738,3.020556868625869,-178.91802627098855,-30.0,1.4,20,0.001,False,True,41.0291915549536,48,17.709159380834848,1113.842,in_progress,0.0
120,60.0,5.281127105027547,3.029602162152511,178.71045723589293,-9.4,2.54,13,28.277154338092863,False,True,41.762511781173714,49,17.709159380834848,1113.913,in_progress,0.0
120,61.0,5.147060159420985,3.0475036401308655,175.6060918162452,-30.0,1.4,20,0.001,False,True,42.55830521693325,50,17.709159380834848,1113.976,in_progress,0.0
120,62.0,5.003541258158948,3.0780967919810016,171.7065557963318,-5.6,2.1,0,0.001,False,False,43.57709602038756,51,17.709159380834848,1114.046,in_progress,0.0
120,63.0,4.89710695757548,3.110105466645324,168.2375159915252,-5.6,2.1,0,0.001,False,False,44.41448449337942,52,17.709159380834848,1114.117,in_progress,0.0
120,64.0,4.772992992728985,3.1579348847206163,163.86289900324863,-8.3,1.6,7,0.001,False,False,45.4407816988102,54,17.709159380834848,1114.182,in_progress,0.0
120,65.0,4.650686841264922,3.217136267589621,159.24275287414193,-8.3,1.6,7,0.001,False,False,46.819078061888696,55,17.709159380834848,1114.25,in_progress,0.0
120,66.0,4.548515608842016,3.276798384623336,155.1696860914891,-17.7,2.23,12,0.001,False,False,47.60883409105459,56,17.709159380834848,1114.313,in_progress,0.0
120,67.0,4.44164217070335,3.351330662797322,150.42622772443386,-4.9,2.9,6,0.001,False,False,48.42151750793657,57,17.709159380834848,1114.378,in_progress,0.0
120,68.0,4.3309220880874255,3.4488896280157837,144.19912605584275,5.0,2.2,17,0.001,False,True,49.26333541778191,58,17.709159380834848,1114.444,in_progress,0.0
120,69.0,4.238897406811946,3.5425232942621077,139.5228057041477,10.9,2.1,15,0.001,False,True,49.99198281718019,59,17.709159380834848,1114.504,in_progress,0.0
120,70.0,4.127374148643646,3.655690292149069,136.97874161709439,-6.6,2.27,10,33.84867734425188,False,True,50.883885937319896,60,17.709159380834848,1114.583,in_progress,0.0
120,71.0,4.028776778379439,3.76057544409792,135.0717328873664,5.0,2.2,17,34.84619786506675,False,True,51.69519164961767,61,17.709159380834848,1114.642,in_progress,0.0
120,72.0,3.94145192915438,3.8595735458385025,133.37391870168295,10.9,2.1,15,34.24610164861923,False,True,52.44004120445008,62,17.709159380834848,1114.714,in_progress,0.0
120,73.0,3.825130426681624,3.9842192270834587,133.26633094092128,10.9,2.1,15,35.723085216659136,False,True,53.399570895109896,63,17.709159380834848,1114.781,in_progress,0.0
120,74.0,3.740196750141613,4.0670897647819935,134.26002788831417,4.4,3.4,1,26.19726602353336,False,True,54.06535870554847,64,17.709159380834848,1114.85,in_progress,0.0
120,75.0,3.6294594055198406,4.174354061269069,135.07431508075285,11.5,2.29,11,34.669870660680914,False,True,54.932808488361,65,17.709159380834848,1114.914,in_progress,0.0
120,76.0,3.502139916644845,4.287260383769897,136.88965485272246,21.3,2.1,2,38.48375658989039,False,True,55.88182772109713,66,17.709159380834848,1114.979,in_progress,0.0
120,77.0,3.3948004513840626,4.371018347734624,139.38824779207516,5.0,2.2,17,36.70477692377668,False,True,56.55468874857693,67,17.709159380834848,1115.049,in_progress,0.0
120,78.0,3.2732568703478684,4.453321675963446,142.66313732834516,5.0,2.2,17,39.21952434981408,False,True,57.27044053205324,68,17.709159380834848,1115.111,in_progress,0.0
120,79.0,3.1172044756170996,4.54428361452707,146.77723948194318,21.3,2.1,2,40.31498848146963,False,True,58.228604035338705,69,17.709159380834848,1115.173,in_progress,0.0
120,80.0,2.983014065341429,4.612276810008361,150.07203817761098,11.5,2.29,11,39.0476325795544,False,True,58.896667439122695,69,17.709159380834848,1115.244,in_progress,0.0
120,81.0,2.8737245767130966,4.659305034116496,152.8677669727906,5.9,2.73,14,36.841923483312755,False,True,59.480378284387946,70,17.709159380834848,1115.31,in_progress,0.0
120,82.0,2.7279268114341173,4.7136992990622435,156.37054685565556,21.3,2.1,2,35.047226590017075,False,True,60.21792968132538,71,17.709159380834848,1115.378,in_progress,0.0
120,83.0,2.5762073474461333,4.756744170707954,160.5549483895671,18.3,2.62,8,35.05198905814897,False,True,61.05787830107718,72,17.709159380834848,1115.438,in_progress,0.0
120,84.0,2.410644816425302,4.792803048509912,164.62033169655572,5.0,2.2,17,33.895790299604215,False,True,61.928700924116484,73,17.709159380834848,1115.515,in_progress,0.0
120,85.0,2.275870897837734,4.811221250764999,168.24044827076696,5.0,2.2,17,0.001,False,False,62.691357541225535,74,17.709159380834848,1115.573,in_progress,0.0
120,86.0,2.120126372934991,4.82431536332099,171.85959104999523,20.9,1.44,5,0.001,False,False,63.57991353204615,75,17.709159380834848,1115.641,in_progress,0.0
120,87.0,1.9790416825177064,4.828384264688563,175.05253656976006,20.9,1.44,5,0.001,False,False,64.37524668735769,76,17.709159380834848,1115.714,in_progress,0.0
120,88.0,1.8515331778023045,4.818554873104561,179.30689039027814,10.9,2.1,15,0.001,False,False,65.09650777748887,77,17.709159380834848,1115.778,in_progress,0.0
120,89.0,1.7256742575400301,4.797399656693482,-176.11458455841833,21.3,2.1,2,0.001,False,False,65.8001710577567,78,17.709159380834848,1115.84,in_progress,0.0
120,90.0,1.6025039726927222,4.765923745029202,-171.4123068188464,21.3,2.1,2,0.001,False,False,66.48734863170868,79,17.709159380834848,1115.914,in_progress,0.0
120,91.0,1.4729334632284679,4.721692721608697,-166.5123980706315,20.9,1.44,5,0.001,False,True,67.18639563697269,79,17.709159380834848,1115.978,in_progress,0.0
120,92.0,1.3589252528459843,4.670154163698601,-161.59182305482773,20.9,1.44,5,0.001,False,True,67.77927478041973,80,17.709159380834848,1116.05,in_progress,0.0
120,93.0,1.258518243014598,4.610566828206775,-156.2971610312997,21.3,2.1,2,30.925566057769622,False,True,68.24541079290209,81,17.709159380834848,1116.115,in_progress,0.0
120,94.0,1.160407532751638,4.537218056091466,-150.55272463697221,30.0,1.4,19,0.001,False,True,68.69835244410257,81,17.709159380834848,1116.185,in_progress,0.0
