episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
160,1.0,3.19988907599567,0.6832289541040019,0.1970171342802442,-30.0,1.4,20,0.0,False,True,0.7914361180766603,1,17.709159380834848,1488.179,prepare,0.0
160,2.0,3.1997327938476707,0.6831032114197834,0.18326595495146542,-8.3,1.6,7,0.001,False,True,0.7905513581379278,1,17.709159380834848,1488.251,in_progress,0.0
160,3.0,3.2093901077758082,0.6853019122598554,0.7125587209222276,-8.3,1.6,7,0.001,False,True,0.8451236676324704,1,17.709159380834848,1488.312,in_progress,0.0
160,4.0,3.2335527484622086,0.685502340177438,0.7009232655236642,1.3,3.96,4,26.731546362116635,False,True,0.9815463212649709,1,17.709159380834848,1488.378,in_progress,0.0
160,5.0,3.2779782077054556,0.6865898674597082,0.9177455669235499,1.3,3.96,4,26.800522986352448,False,True,1.232416910730875,1,17.709159380834848,1488.452,in_progress,0.0
160,6.0,3.326573169776169,0.690626196649409,1.9174410913969446,-8.3,1.6,7,0.001,False,True,1.5068573008108261,2,17.709159380834848,1488.512,in_progress,0.0
160,7.0,3.3918530103175186,0.6939071782545166,2.108809729804804,-8.3,1.6,7,0.001,False,True,1.8754312778038784,2,17.709159380834848,1488.579,in_progress,0.0
160,8.0,3.477139106123637,0.6958480021077593,1.8075689802091335,-8.3,1.6,7,0.001,False,True,2.3570271756288097,3,17.709159380834848,1488.626,in_progress,0.0
160,9.0,3.5567550903672984,0.6959450216365431,1.187456057587066,-8.3,1.6,7,0.001,False,True,2.8066125262418495,3,17.709159380834848,1488.713,in_progress,0.0
160,10.0,3.655257987004105,0.6918441113029681,-0.20851472395863432,1.3,3.96,4,26.75504869625048,False,True,3.3628290266222445,4,17.709159380834848,1488.784,in_progress,0.0
160,11.0,3.7646327210868007,0.6870987374376484,-1.2032217195104133,1.3,3.96,4,26.89329400732775,False,True,3.9804346797283716,5,17.709159380834848,1488.847,in_progress,0.0
160,12.0,3.8934850192060497,0.6836140040615523,-1.450224270918891,-4.9,2.9,6,0.001,False,True,4.708029831527805,6,17.709159380834848,1488.919,in_progress,0.0
