episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
320,1.0,3.1998875381165512,0.6830970731873653,0.17968059815297113,5.9,2.73,14,0.0,False,True,0.791425052028272,1,17.709159380834848,2973.257,prepare,0.0
320,2.0,3.1997327938477333,0.6831032114197835,0.18326595495146542,-8.3,1.6,7,0.001,False,True,0.7905513581379259,1,17.709159380834848,2973.321,in_progress,0.0
320,3.0,3.205165919231924,0.6839115218836304,0.3481525217741676,-8.3,1.6,7,0.001,False,True,0.8212455482290668,1,17.709159380834848,2973.383,in_progress,0.0
320,4.0,3.22864673678774,0.6817132886905709,-0.2180776012870592,1.3,3.96,4,26.589133050102376,False,True,0.9538103449715655,1,17.709159380834848,2973.449,in_progress,0.0
320,5.0,3.258289805859609,0.6825307062448859,0.1338034483677719,1.3,3.96,4,26.63852896011225,False,True,1.121205563580609,1,17.709159380834848,2973.516,in_progress,0.0
320,6.0,3.3055561512736444,0.6842282922442542,0.4676982761333434,-8.3,1.6,7,0.001,False,True,1.388123312518826,2,17.709159380834848,2973.586,in_progress,0.0
320,7.0,3.365908588732059,0.683545294781767,0.204755644746662,1.3,3.96,4,26.746110253187524,False,True,1.7289136073938833,2,17.709159380834848,2973.655,in_progress,0.0
320,8.0,3.4458725765389793,0.6786508205586391,-1.1281598652372342,1.3,3.96,4,26.61852743221768,False,True,2.1804468656004765,3,17.709159380834848,2973.724,in_progress,0.0
320,9.0,3.5318623046978175,0.677567000449853,-0.9349467123509012,-6.6,2.27,10,0.001,False,True,2.666007013744307,3,17.709159380834848,2973.774,in_progress,0.0
320,10.0,3.6301782962191633,0.6716912083129954,-1.884517415303226,-6.6,2.27,10,0.001,False,True,3.221164134268272,4,17.709159380834848,2973.857,in_progress,0.0
320,11.0,3.75182882448164,0.6591430695000204,-3.621464613890555,1.3,3.96,4,25.99854407801075,False,True,3.908074704242036,5,17.709159380834848,2973.919,in_progress,0.0
320,12.0,3.876855314736653,0.6456884328986995,-4.73592928581731,1.3,3.96,4,25.514685874794388,False,True,4.614050802787909,5,17.709159380834848,2973.989,in_progress,0.0
320,13.0,4.03246176893355,0.6332370936020498,-4.669856810962571,0.6,4.0,9,25.112540906997168,False,True,5.492704217745029,6,17.709159380834848,2974.053,in_progress,0.0
320,14.0,4.194758474733755,0.6183286113493068,-4.943531281787187,1.3,3.96,4,24.538244853881743,False,True,6.409128892853809,8,17.709159380834848,2974.112,in_progress,0.0
320,15.0,4.3696059083578165,0.6024213364161807,-5.164774304150243,-9.4,2.54,13,0.001,False,True,7.396422050198962,9,17.709159380834848,2974.182,in_progress,0.0
320,16.0,4.562536193464783,0.5795329977322411,-6.158611198014594,-10.5,3.23,16,23.141417321219162,False,True,8.485808666596636,10,17.709159380834848,2974.249,in_progress,0.0
320,17.0,4.732933780272523,0.5512615515611293,-8.276083074852142,1.8,2.8,18,17.586055417612155,False,True,9.447937422995265,11,17.709159380834848,2974.314,in_progress,0.0
320,18.0,4.9255343148936115,0.5091338065636333,-10.913573789467296,3.2,2.4,3,0.001,False,True,10.535417524837019,12,17.709159380834848,2974.39,in_progress,0.0
