episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
40,1.0,3.199835782116603,0.6832277347057027,0.222187315234197,11.5,2.29,11,0.0,False,True,0.7911351579599044,1,17.709159380834848,380.24,prepare,0.0
40,2.0,3.1997327938476237,0.6831032114197831,0.18326595495146542,-8.3,1.6,7,0.001,False,True,0.7905513581379284,1,17.709159380834848,380.304,in_progress,0.0
40,3.0,3.206373259336965,0.6833084861220656,0.15792839064492734,-8.3,1.6,7,0.001,False,True,0.8280522240266547,1,17.709159380834848,380.371,in_progress,0.0
40,4.0,3.2302107751356015,0.6842480706557138,0.3572076095719324,1.3,3.96,4,26.68328173679671,False,True,0.9626640578608262,1,17.709159380834848,380.44,in_progress,0.0
40,5.0,3.263566416644415,0.687164778084033,0.980235277304958,1.3,3.96,4,26.812230092753506,False,True,1.151041541806175,1,17.709159380834848,380.511,in_progress,0.0
40,6.0,3.3165540630213273,0.6919592818506054,1.9004146335463836,-8.3,1.6,7,0.001,False,True,1.4502930484625667,2,17.709159380834848,380.577,in_progress,0.0
40,7.0,3.3823748139082053,0.6954427444011333,2.2684826010069394,-8.3,1.6,7,0.001,False,True,1.8219120418389783,2,17.709159380834848,380.641,in_progress,0.0
40,8.0,3.4658233745126785,0.6984208392565346,2.1572261676420412,-8.3,1.6,7,0.001,False,True,2.2931332396210116,3,17.709159380834848,380.706,in_progress,0.0
40,9.0,3.5515529815946536,0.698202886748768,1.3535126345434687,-8.3,1.6,7,0.001,False,True,2.7772423285222962,3,17.709159380834848,380.768,in_progress,0.0
40,10.0,3.6510235279703123,0.6951196302624606,0.15949719290681028,1.3,3.96,4,26.63609159664614,False,True,3.3389252219676866,4,17.709159380834848,380.844,in_progress,0.0
40,11.0,3.7627310158301848,0.6924122418847684,-0.4407899804973651,1.3,3.96,4,26.698683005679968,False,True,3.9697073532406764,5,17.709159380834848,380.91,in_progress,0.0
40,12.0,3.889439467816581,0.6897625102238744,-0.832084497659529,1.3,3.96,4,26.78769200918767,False,True,4.685197509101469,6,17.709159380834848,380.979,in_progress,0.0
40,13.0,4.033973431435926,0.6876767509659714,-0.8013656394652298,-9.4,2.54,13,0.001,False,True,5.501347076674168,7,17.709159380834848,381.028,in_progress,0.0
40,14.0,4.192768299219062,0.6783599600900818,-2.267060311240496,-8.3,1.6,7,0.001,False,True,6.398010687007318,8,17.709159380834848,381.107,in_progress,0.0
40,15.0,4.342737055480659,0.6642966594750336,-3.8931231186577118,1.8,2.8,18,0.001,False,True,7.244824785921263,9,17.709159380834848,381.16,in_progress,0.0
40,16.0,4.499600153622102,0.6531454801217939,-3.965367040007519,-4.9,2.9,6,0.001,False,True,8.130576597056224,10,17.709159380834848,381.242,in_progress,0.0
40,17.0,4.661716109054344,0.6410383510680008,-4.168746917063629,-4.9,2.9,6,22.51590399401781,False,True,9.045984976300431,11,17.709159380834848,381.308,in_progress,0.0
40,18.0,4.830780014134935,0.624890657288867,-4.87433008474654,0.6,4.0,9,15.290831353312523,False,True,10.000614980244977,12,17.709159380834848,381.388,in_progress,0.0
40,19.0,5.044612339257433,0.6039447411523334,-5.336193133151945,-10.5,3.23,16,14.42040684312502,False,True,11.208051399673339,13,17.709159380834848,381.448,in_progress,0.0
40,20.0,5.236807513192188,0.5817840246778989,-6.2404921086503995,-10.5,3.23,16,13.604511649138894,False,True,12.293323139201682,15,17.709159380834848,381.502,in_progress,0.0
40,21.0,5.420043931914177,0.5519272837497063,-8.20889940370793,10.9,2.1,15,21.88977752338099,False,True,13.327861210475172,16,17.709159380834848,381.579,in_progress,0.0
40,22.0,5.648670952434421,0.510353400976013,-9.62385424572628,21.3,2.1,2,20.606691290767955,False,True,14.619525516217696,17,17.709159380834848,381.645,in_progress,0.0
40,23.0,5.8272659874945285,0.4869412251154368,-8.375217548805912,21.3,2.1,2,19.703330241763776,False,True,15.632841867998144,18,17.709159380834848,381.704,in_progress,0.0
40,24.0,5.997111417811863,0.4782837008865178,-5.25792158301949,21.3,2.1,2,19.22852002546558,False,True,16.596469599546214,20,17.709159380834848,381.778,in_progress,0.0
40,25.0,6.1567786462379885,0.482299242913296,-1.5828130754722796,20.9,1.44,5,0.001,False,True,17.45935400538849,21,17.709159380834848,381.841,in_progress,0.0
40,26.0,6.311202800001812,0.5005597256172567,2.910977774675585,20.9,1.44,5,0.001,False,True,18.272155035538237,22,17.709159380834848,381.91,in_progress,0.0
40,27.0,6.443562274951763,0.5282974516965643,7.1774050439758295,20.9,1.44,5,0.001,False,True,18.97616858672392,22,17.709159380834848,381.979,in_progress,0.0
40,28.0,6.557874467827219,0.5645220722224934,11.766837658864592,20.9,1.44,5,0.001,False,True,19.458495151538877,23,17.709159380834848,382.031,in_progress,0.0
40,29.0,6.6612235933066,0.6100223866541787,16.713470311727193,30.0,1.4,19,0.001,False,True,20.094223070034758,24,17.709159380834848,382.111,in_progress,0.0
40,30.0,6.754990740657045,0.661463536953975,21.396761112325674,30.0,1.4,19,0.001,False,True,20.552403198865253,24,17.709159380834848,382.179,in_progress,0.0
40,31.0,6.838261318679457,0.7209966960145024,26.74103664323094,21.3,2.1,2,23.78139404767913,False,True,21.12673805106801,25,17.709159380834848,382.242,in_progress,0.0
40,32.0,6.9225343757150295,0.7959587004068652,32.97501480094108,21.3,2.1,2,26.2312379780122,False,True,21.686230880025736,26,17.709159380834848,382.31,in_progress,0.0
40,33.0,7.002495806723873,0.8903724615404939,40.41872554607707,-5.6,2.1,0,27.904628085271774,False,True,22.2945524618322,26,17.709159380834848,382.377,in_progress,0.0
40,34.0,7.074386471542255,0.9979703242827224,47.839765434076085,21.3,2.1,2,26.249386468943246,False,True,22.926661127609922,27,17.709159380834848,382.44,in_progress,0.0
40,35.0,7.133799380874549,1.106023007836935,53.90658544249741,20.9,1.44,5,26.22352057593358,False,True,23.616350830915593,28,17.709159380834848,382.5,in_progress,0.0
40,36.0,7.18291964514027,1.220015849805432,59.587492905267865,20.9,1.44,5,29.108205205008392,False,True,24.275770321752745,29,17.709159380834848,382.552,in_progress,0.0
40,37.0,7.215665104317607,1.3254336480199302,64.93169012379309,20.9,1.44,5,27.517700946944725,False,True,24.874369227252828,29,17.709159380834848,382.64,in_progress,0.0
40,38.0,7.2393892825582,1.426959168201365,69.47492751172705,5.0,2.2,17,27.041076338436188,False,True,25.451871940952458,30,17.709159380834848,382.71,in_progress,0.0
40,39.0,7.25225075720258,1.5442792338390103,75.66089699667623,30.0,1.4,19,27.107148105025573,False,True,26.109164681920117,31,17.709159380834848,382.778,in_progress,0.0
40,40.0,7.247971744257038,1.6589070932058039,82.90036940916883,30.0,1.4,19,24.852855386893303,False,True,26.770933545372078,32,17.709159380834848,382.846,in_progress,0.0
40,41.0,7.236212408176952,1.7612166887024654,88.23745331030783,20.9,1.44,5,32.51067931078107,False,True,27.3932117467845,32,17.709159380834848,382.906,in_progress,0.0
40,42.0,7.216467102742177,1.8558472893791256,93.12762764096168,-9.4,2.54,13,29.026683623682636,False,True,27.963149634245944,33,17.709159380834848,382.978,in_progress,0.0
40,43.0,7.181235197148334,1.9609919181463003,99.41890733501036,10.9,2.1,15,32.875190311289444,False,True,28.585507283392573,34,17.709159380834848,383.048,in_progress,0.0
40,44.0,7.124645705979101,2.074433295276655,107.2854368016152,-5.6,2.1,0,33.94272004763086,False,True,29.33874948457366,35,17.709159380834848,383.11,in_progress,0.0
40,45.0,7.048558895928408,2.1945434800373538,114.87368575915599,18.3,2.62,8,23.309776060795325,False,True,30.214895770811488,36,17.709159380834848,383.178,in_progress,0.0
40,46.0,6.974006408774934,2.2952092919652403,120.28787925020826,20.9,1.44,5,0.001,False,True,31.018648602177805,37,17.709159380834848,383.219,in_progress,0.0
40,47.0,6.878887759886612,2.3983883269111645,127.5341156133733,10.9,2.1,15,35.2289189952441,False,True,31.89291405603575,38,17.709159380834848,383.311,in_progress,0.0
