episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
240,1.0,3.1999667822472415,0.6831468571771396,0.2137708731297727,1.3,3.96,4,0.0,False,True,0.7918734243205775,1,17.709159380834848,2227.784,prepare,0.0
240,2.0,3.1997327938477023,0.6831032114197835,0.18326595495146542,-8.3,1.6,7,0.001,False,True,0.7905513581379281,1,17.709159380834848,2227.851,in_progress,0.0
240,3.0,3.2098928796578696,0.6834112928335996,0.26936350253657965,-8.3,1.6,7,0.001,False,True,0.8479259575971124,1,17.709159380834848,2227.913,in_progress,0.0
240,4.0,3.2342066342259588,0.6817100083006852,-0.20523379809273665,1.3,3.96,4,26.59264468607931,False,True,0.985205883157796,1,17.709159380834848,2227.983,in_progress,0.0
240,5.0,3.2729977693776466,0.6768678041193679,-1.3871776735249184,-8.3,1.6,7,0.001,False,True,1.2042093591270675,1,17.709159380834848,2228.046,in_progress,0.0
240,6.0,3.3245290189698533,0.6698494702034263,-2.917619875667767,1.3,3.96,4,26.2158990801796,False,True,1.4951347532106083,2,17.709159380834848,2228.118,in_progress,0.0
240,7.0,3.38676090798335,0.662790471548625,-3.7540529403899336,1.3,3.96,4,25.9972090117857,False,True,1.8466326713803976,2,17.709159380834848,2228.183,in_progress,0.0
240,8.0,3.4747244366296752,0.6541037276089116,-4.427795497977042,1.3,3.96,4,25.721873218221138,False,True,2.3433322695904635,3,17.709159380834848,2228.245,in_progress,0.0
240,9.0,3.5669424000160004,0.6454114452335968,-4.79537295679441,1.3,3.96,4,25.43293665866021,False,True,2.8640252858818487,3,17.709159380834848,2228.316,in_progress,0.0
240,10.0,3.678912200814555,0.6343703468111582,-5.1933955190948415,1.3,3.96,4,25.06421854255603,False,True,3.4962771979763585,4,17.709159380834848,2228.381,in_progress,0.0
240,11.0,3.8127961769264354,0.6215557575614519,-5.34690284212321,0.6,4.0,9,24.659290782646508,False,True,4.252274576269048,5,17.709159380834848,2228.45,in_progress,0.0
240,12.0,3.955707336253682,0.6053516395659041,-5.997835690238859,1.3,3.96,4,24.0411221452276,False,True,5.059232777717386,6,17.709159380834848,2228.52,in_progress,0.0
240,13.0,4.120312468729138,0.5865764503246936,-6.289041876820011,1.8,2.8,18,0.001,False,True,5.9886841315686175,7,17.709159380834848,2228.58,in_progress,0.0
240,14.0,4.285137023399992,0.5690347593066267,-6.269807178529335,5.0,2.2,17,0.001,False,True,6.919375775494461,8,17.709159380834848,2228.651,in_progress,0.0
240,15.0,4.4625186026573145,0.5549853786743261,-5.279720508904998,1.8,2.8,18,0.001,False,True,7.920987565060947,9,17.709159380834848,2228.716,in_progress,0.0
240,16.0,4.625146262642185,0.5431570268812307,-4.668815981803222,-6.6,2.27,10,0.001,False,True,8.839279395652394,10,17.709159380834848,2228.785,in_progress,0.0
240,17.0,4.801595421657893,0.5261181063032514,-5.246158521639341,1.8,2.8,18,16.66342394525267,False,True,9.835601020793051,12,17.709159380834848,2228.848,in_progress,0.0
240,18.0,4.962185562025642,0.5074526999952889,-6.042050429807968,11.5,2.29,11,0.001,False,True,10.742375912163796,13,17.709159380834848,2228.916,in_progress,0.0
240,19.0,5.132212368271375,0.49226589589428765,-5.46466307570787,0.6,4.0,9,7.955581066423502,False,True,11.702488622598619,14,17.709159380834848,2228.983,in_progress,0.0
240,20.0,5.300952105649456,0.48209102186263436,-4.245804424664495,0.6,4.0,9,7.579218213985636,False,True,12.655364514079304,15,17.709159380834848,2229.051,in_progress,0.0
240,21.0,5.492592468745283,0.4745352641104286,-2.9730675029588554,0.6,4.0,9,7.298761560289785,False,True,13.736129023293794,16,17.709159380834848,2229.112,in_progress,0.0
240,22.0,5.707512748215775,0.4696944914587786,-1.8429370620807102,0.6,4.0,9,7.1181230987462545,False,True,14.951867500911431,18,17.709159380834848,2229.184,in_progress,0.0
240,23.0,5.931815257260417,0.46822824933452906,-0.8830121559897677,20.9,1.44,5,0.001,False,True,16.228243494346874,19,17.709159380834848,2229.253,in_progress,0.0
240,24.0,6.150722257067506,0.47942913896099226,1.775264409783166,20.9,1.44,5,0.001,False,True,17.42475157429984,21,17.709159380834848,2229.305,in_progress,0.0
240,25.0,6.3884312485622265,0.5082157347072969,5.395533763739768,20.9,1.44,5,0.001,False,True,18.65236615715253,22,17.709159380834848,2229.379,in_progress,0.0
240,26.0,6.538572236282791,0.5365346388531111,8.119380058852368,21.3,2.1,2,32.65479047836106,False,True,19.451677887143518,23,17.709159380834848,2229.455,in_progress,0.0
240,27.0,6.712868685457906,0.5783979712401327,11.317449121810942,20.9,1.44,5,0.001,False,True,20.29672203217201,24,17.709159380834848,2229.508,in_progress,0.0
240,28.0,6.867047771368789,0.6296139929832233,15.114783173769665,30.0,1.4,19,0.001,False,True,21.017937505807787,25,17.709159380834848,2229.576,in_progress,0.0
240,29.0,6.996101582287525,0.6838841558423167,18.92069266832098,30.0,1.4,19,0.001,False,True,21.6700023366495,26,17.709159380834848,2229.646,in_progress,0.0
240,30.0,7.114615364409924,0.7454540230073708,23.009061804383215,30.0,1.4,19,25.96985177659848,False,True,22.222218540819068,26,17.709159380834848,2229.712,in_progress,0.0
240,31.0,7.205258836638012,0.8034379872160435,26.932906470850735,30.0,1.4,19,22.236935044327694,False,True,22.82213148351323,27,17.709159380834848,2229.785,in_progress,0.0
240,32.0,7.2952147079065695,0.8720586559932255,31.180870666635737,30.0,1.4,19,18.316594598099705,False,True,23.102025032129905,27,17.709159380834848,2229.85,in_progress,0.0
240,33.0,7.374314116136436,0.946974660546622,36.002759945529185,30.0,1.4,19,0.001,False,False,23.68277793509939,28,17.709159380834848,2229.908,in_progress,0.0
240,34.0,7.44000380189128,1.0199500994553583,40.33667721466943,30.0,1.4,19,0.001,False,False,23.992994173770672,28,17.709159380834848,2229.986,in_progress,0.0
240,35.0,7.4990710524754105,1.1001579828423733,45.23193580126292,30.0,1.4,19,0.001,False,False,24.52859465986189,29,17.709159380834848,2230.049,in_progress,0.0
240,36.0,7.552055186280179,1.187138002552223,50.265427075442595,30.0,1.4,19,0.001,False,False,24.878684795829496,29,17.709159380834848,2230.112,in_progress,0.0
240,37.0,7.597273620139475,1.282850917099464,55.85994856873883,30.0,1.4,19,0.001,False,False,25.385136146703008,30,17.709159380834848,2230.181,in_progress,0.0
240,38.0,7.630026489097826,1.376181785777736,61.28393523699322,30.0,1.4,19,0.001,False,False,25.775276015313093,30,17.709159380834848,2230.245,in_progress,0.0
240,39.0,7.6539459422654295,1.4669178056766243,66.19351082608358,30.0,1.4,19,0.001,False,False,26.257421204346464,31,17.709159380834848,2230.313,in_progress,0.0
240,40.0,7.670636240497227,1.567085606999874,71.59291723088505,20.9,1.44,5,0.001,False,False,26.433356110569317,31,17.709159380834848,2230.382,in_progress,0.0
240,41.0,7.6793714494569265,1.672666738207448,76.91701285094895,20.9,1.44,5,0.001,False,False,27.03157227441354,32,17.709159380834848,2230.45,in_progress,0.0
240,42.0,7.680267865010957,1.7797868916558037,81.81426875004719,20.9,1.44,5,0.001,False,False,27.196373609225876,32,17.709159380834848,2230.516,in_progress,0.0
240,43.0,7.673357148180429,1.886514369225117,86.44742488733482,5.0,2.2,17,0.001,False,False,27.799369116350498,33,17.709159380834848,2230.582,in_progress,0.0
240,44.0,7.657304229945054,1.9886412546891925,91.28404230550518,5.0,2.2,17,0.001,False,False,28.170253602747746,33,17.709159380834848,2230.651,in_progress,0.0
240,45.0,7.624128100230173,2.104217927939354,97.78692408582961,30.0,1.4,19,0.001,False,False,28.797139282353683,34,17.709159380834848,2230.712,in_progress,0.0
240,46.0,7.575368111708095,2.2210752346766496,105.07048503075835,0.6,4.0,9,0.001,False,False,29.290074825087203,35,17.709159380834848,2230.776,in_progress,0.0
240,47.0,7.518166104279022,2.3285390348363615,111.22192628552347,20.9,1.44,5,0.001,False,False,29.657348187022098,35,17.709159380834848,2230.847,in_progress,0.0
240,48.0,7.453243742561028,2.4232360194527764,117.42299988503376,20.9,1.44,5,0.001,False,False,30.285262146408122,36,17.709159380834848,2230.913,in_progress,0.0
240,49.0,7.380422975900807,2.511699643453618,123.23512673580751,20.9,1.44,5,0.001,False,False,30.60187698703103,36,17.709159380834848,2230.977,in_progress,0.0
240,50.0,7.303560788684345,2.593196739028398,127.51830346079902,10.9,2.1,15,0.001,False,False,31.230927220662018,37,17.709159380834848,2231.048,in_progress,0.0
240,51.0,7.221548016019858,2.667533921993549,131.7012316320125,10.9,2.1,15,0.001,False,False,31.605168193562054,37,17.709159380834848,2231.118,in_progress,0.0
240,52.0,7.123039591896429,2.739237190598736,137.08034493994043,10.9,2.1,15,0.001,False,False,32.1967686664644,38,17.709159380834848,2231.182,in_progress,0.0
